player_id,player_name_x,team_x,total_runs,balls_faced,fours,sixes,innings_batted,strike_rate,boundary_runs,boundary_pct,avg_batting_pos,player_name_y,team_y,total_wickets,runs_conceded,balls_bowled,innings_bowled,overs_bowled,economy,player_name,team,role_clean,bowling_type,dashboard_role,batting_role,batting_impact,bowling_impact,allrounder_impact
P239,Chad Soper,Papua New Guinea,24.0,52.0,1.0,0.0,4.0,46.15384615384615,4.0,16.666666666666664,7.0,Chad Soper,PAPUA NEW GUINEA,2.0,65.0,61.0,4.0,10.166666666666666,6.39344262295082,Chad Soper,Papua New Guinea,bowl,medium,Pacer,Not a Batter,29.17948717948718,-1.357377049180328,16.964741488020174
P24,Lorcan Tucker,Ireland,22.0,30.0,2.0,0.0,3.0,73.33333333333333,8.0,36.36363636363637,3.0,,,,,,,,,Lorcan Tucker WK-,Ireland,wk,unknown,Batsman,Anchor,40.27272727272727,,
P240,John Kariko,Papua New Guinea,4.0,9.0,1.0,0.0,2.0,44.44444444444444,4.0,100.0,10.5,John Kariko,PAPUA NEW GUINEA,1.0,50.0,66.0,3.0,11.0,4.545454545454546,John Kariko,Papua New Guinea,bowl,unknown,Pacer,Not a Batter,35.33333333333333,-1.2181818181818183,20.712727272727268
P241,Kabua Morea,Papua New Guinea,2.0,5.0,0.0,0.0,2.0,40.0,0.0,0.0,10.0,Kabua Morea,PAPUA NEW GUINEA,2.0,34.0,32.0,2.0,5.333333333333333,6.375,Kabua Morea,Papua New Guinea,bowl,medium,Pacer,Not a Batter,13.0,-1.3500000000000003,7.26
P242,Norman Vanua,Papua New Guinea,19.0,30.0,1.0,1.0,3.0,63.33333333333333,10.0,52.63157894736842,8.333333333333334,Norman Vanua,PAPUA NEW GUINEA,3.0,43.0,48.0,3.0,8.0,5.375,Norman Vanua,Papua New Guinea,bowl,medium,Pacer,Not a Batter,39.026315789473685,-0.3500000000000001,23.27578947368421
P243,Semo Kamea,Papua New Guinea,3.0,4.0,0.0,0.0,2.0,75.0,0.0,0.0,11.0,Semo Kamea,PAPUA NEW GUINEA,2.0,39.0,36.0,2.0,6.0,6.5,Semo Kamea,Papua New Guinea,bowl,fast-medium,Pacer,Not a Batter,24.0,-1.4000000000000001,13.839999999999998
P244,Nikolaas Davin,Namibia,64.0,66.0,7.0,2.0,4.0,96.96969696969697,40.0,62.5,2.0,,,,,,,,,Nikolaas Davin,Namibia,bat,legbreak,Batsman,Opener,73.5909090909091,,
P245,Malan Kruger,Namibia,3.0,9.0,0.0,0.0,2.0,33.33333333333333,0.0,0.0,6.5,,,,,,,,,Malan Kruger,Namibia,bat,unknown,Batsman,Finisher,11.499999999999998,,
P246,Gerhard Erasmus (c),Namibia,102.0,93.0,10.0,3.0,4.0,109.6774193548387,58.0,56.86274509803921,4.0,Gerhard Erasmus (c),NAMIBIA,4.0,81.0,66.0,4.0,11.0,7.363636363636363,Gerhard Erasmus,Namibia,ar,legbreak,All-Rounder,Middle Order,95.27577482605946,-0.5454545454545454,56.947283077453854
P248,Jan Frylinck,Namibia,58.0,68.0,8.0,0.0,3.0,85.29411764705883,32.0,55.172413793103445,3.0,,,,,,,,,Jan Frylinck,Namibia,ar,fast-medium,All-Rounder,Anchor,65.62271805273835,,
P249,David Wiese,Namibia,51.0,40.0,2.0,4.0,4.0,127.49999999999999,32.0,62.745098039215684,5.75,Wiese,NAMIBIA,5.0,79.0,61.0,4.0,10.166666666666666,7.770491803278689,David Wiese,Namibia,ar,fast-medium,All-Rounder,Finisher,76.29901960784314,-0.10819672131147584,45.73613307618129
P25,Mark Adair,Ireland,52.0,45.0,5.0,1.0,3.0,115.55555555555554,26.0,50.0,8.0,Mark Adair,IRELAND,3.0,74.0,72.0,3.0,12.0,6.166666666666667,Mark Adair,Ireland,bowl,fast,Pacer,Not a Batter,70.66666666666666,-0.666666666666667,42.133333333333326
P250,Michael van Lingen,Namibia,43.0,41.0,3.0,3.0,3.0,104.8780487804878,30.0,69.76744186046511,1.0,,,,,,,,,Michael van Lingen,Namibia,ar,medium,All-Rounder,Opener,66.91690300623937,,
P251,JJ Smit,Namibia,22.0,30.0,1.0,1.0,4.0,73.33333333333333,10.0,45.45454545454545,6.0,,,,,,,,,JJ Smit,Namibia,ar,fast-medium,All-Rounder,Finisher,42.09090909090909,,
P252,Zane Green,Namibia,29.0,33.0,1.0,1.0,3.0,87.87878787878788,10.0,34.48275862068966,6.333333333333333,,,,,,,,,Zane Green WK-,Namibia,wk,unknown,Batsman,Finisher,47.760188087774296,,
P253,Kotze,Namibia,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,,,,,,JP Kotze WK-,Namibia,wk,unknown,Batsman,Opener,,,
P254,Trumpelmann,Namibia,8.0,9.0,0.0,1.0,2.0,88.88888888888889,6.0,75.0,8.0,Trumpelmann,NAMIBIA,7.0,107.0,72.0,4.0,12.0,8.916666666666666,Ruben Trumpelmann,Namibia,bowl,fast,Pacer,Not a Batter,45.666666666666664,0.6333333333333337,27.653333333333332
P255,Jack Brassell,Namibia,2.0,3.0,0.0,0.0,1.0,66.66666666666666,0.0,0.0,10.0,Jack Brassell,NAMIBIA,0.0,46.0,16.0,2.0,2.6666666666666665,17.25,Jack Brassell,Namibia,bowl,medium,Pacer,Not a Batter,20.999999999999996,-6.9,9.839999999999998
P256,Ben Shikongo,Namibia,0.0,4.0,0.0,0.0,1.0,0.0,0.0,,11.0,Ben Shikongo,NAMIBIA,0.0,19.0,6.0,1.0,1.0,19.0,Ben Shikongo,Namibia,bowl,fast-medium,Pacer,Not a Batter,,-7.6000000000000005,
P257,Tangeni Lungameni,Namibia,0.0,0.0,0.0,0.0,1.0,,0.0,,11.0,Tangeni Lungameni,NAMIBIA,1.0,57.0,42.0,2.0,7.0,8.142857142857142,Tangeni Lungameni,Namibia,bowl,medium,Pacer,Not a Batter,,-2.657142857142857,
P258,Bernard Scholtz,Namibia,6.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,9.5,Bernard Scholtz,NAMIBIA,3.0,64.0,60.0,3.0,10.0,6.4,Bernard Scholtz,Namibia,bowl,orthodox,Spinner,Not a Batter,33.0,-0.7600000000000007,19.496000000000002
P260,Max ODowd,Netherlands,79.0,78.0,7.0,2.0,4.0,101.28205128205127,40.0,50.63291139240506,2.0,,,,,,,,,Max ODowd,Netherlands,bat,offbreak,Batsman,Opener,80.0111976630964,,
P261,Teja Nidamanuru,Netherlands,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,7.0,,,,,,,,,Teja Nidamanuru,Netherlands,bat,offbreak,Batsman,Finisher,,,
P262,Vikramjit Singh,Netherlands,67.0,71.0,5.0,3.0,4.0,94.36619718309859,38.0,56.71641791044776,3.0,Vikramjit Singh,NETHERLANDS,0.0,11.0,6.0,1.0,1.0,11.0,Vikramjit Singh,Netherlands,bat,medium,Batsman,Anchor,73.15314273701912,-4.4,42.13188564221147
P263,Sybrand Engelbrecht,Netherlands,98.0,92.0,6.0,3.0,4.0,106.5217391304348,42.0,42.857142857142854,4.0,,,,,,,,,Sybrand Engelbrecht,Netherlands,ar,offbreak,All-Rounder,Middle Order,89.527950310559,,
P264,Michael Levitt,Netherlands,50.0,45.0,4.0,4.0,4.0,111.11111111111111,40.0,80.0,1.0,,,,,,,,,Michael Levitt,Netherlands,ar,fast,All-Rounder,Opener,74.33333333333334,,
P265,Bas de Leede,Netherlands,20.0,33.0,1.0,0.0,4.0,60.60606060606061,4.0,20.0,5.75,Bas de Leede,NETHERLANDS,3.0,119.0,83.0,4.0,13.833333333333334,8.602409638554217,Bas de Leede,Netherlands,ar,fast-medium,All-Rounder,Finisher,32.18181818181819,-1.6409638554216874,18.652705366922238
P266,Tim Pringle,Netherlands,3.0,16.0,0.0,0.0,3.0,18.75,0.0,0.0,8.333333333333334,Tim Pringle,NETHERLANDS,5.0,101.0,78.0,4.0,13.0,7.769230769230769,Tim Pringle,Netherlands,ar,orthodox,All-Rounder,Finisher,7.125,-0.10769230769230775,4.231923076923076
P268,Scott Edwards (c & wk),Netherlands,71.0,64.0,5.0,2.0,4.0,110.9375,32.0,45.07042253521127,5.25,,,,,,,,,Scott Edwards,Netherlands,wk,unknown,Batsman,Middle Order,77.79533450704226,,
P27,Joshua Little,Ireland,36.0,31.0,4.0,1.0,2.0,116.12903225806453,22.0,61.111111111111114,10.0,Joshua Little,IRELAND,0.0,96.0,66.0,3.0,11.0,8.727272727272727,Joshua Little,Ireland,bowl,fast-medium,Pacer,Not a Batter,65.06093189964159,-3.4909090909090907,37.64019550342131
P270,van Beek,Netherlands,25.0,26.0,3.0,0.0,3.0,96.15384615384616,12.0,48.0,7.333333333333333,van Beek,NETHERLANDS,7.0,127.0,92.0,4.0,15.333333333333334,8.282608695652174,Logan van Beek,Netherlands,bowl,fast-medium,Pacer,Not a Batter,50.94615384615385,0.8869565217391306,30.922474916387962
P271,Aryan Dutt,Netherlands,25.0,20.0,2.0,1.0,2.0,125.0,14.0,56.00000000000001,9.0,Aryan Dutt,NETHERLANDS,3.0,40.0,42.0,2.0,7.0,5.714285714285714,Aryan Dutt,Netherlands,bowl,offbreak,Spinner,Not a Batter,61.2,-0.4857142857142862,36.52571428571429
